tweet_id,timestamp,source,rating_numerator,rating_denominator,name,dog_stage,favorite_count,retweet_count,jpg_url,img_num,p1,p1_conf,p2,p2_conf,p3,p3_conf,Prediction
821153421864615936,2017-01-17 00:33:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,None,,266,10,,,,,,,,,
821149554670182400,2017-01-17 00:18:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,Luca,,9149,2166,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,1.0,German_shepherd,0.515933,malinois,0.203651,Irish_setter,0.0910551,dog
821107785811234820,2017-01-16 21:32:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11.0,10.0,None,doggo,10080,2291,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,1.0,Pomeranian,0.85659,papillon,0.0385365,Yorkshire_terrier,0.0331458,dog
821044531881721856,2017-01-16 17:20:45+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,Flash,,13317,2466,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,1.0,Old_English_sheepdog,0.14802,Airedale,0.133534,Tibetan_mastiff,0.120903,dog
820749716845686786,2017-01-15 21:49:15+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,Sunny,,33172,10667,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,2.0,golden_retriever,0.8380120000000001,Pekinese,0.0567331,Labrador_retriever,0.0239436,dog
820314633777061888,2017-01-14 17:00:24+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",14.0,10.0,None,,3509,607,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,2.0,Gordon_setter,0.940724,black-and-tan_coonhound,0.0420412,Rottweiler,0.00941743,dog
820078625395449857,2017-01-14 01:22:35+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,None,,20859,6773,https://pbs.twimg.com/media/C2GBJADWIAQvcNb.jpg,3.0,school_bus,0.999833,cab,0.000159621,crane,1.7998e-06,not_dog
819952236453363712,2017-01-13 17:00:21+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,Oliver,puppo,5598,1275,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,1.0,American_Staffordshire_terrier,0.925505,Staffordshire_bullterrier,0.0362215,Italian_greyhound,0.020411900000000004,dog
819924195358416896,2017-01-13 15:08:56+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11.0,10.0,None,doggo,13546,5208,https://pbs.twimg.com/ext_tw_video_thumb/819924138965999617/pu/img/6OIToyT9eLESHXLU.jpg,1.0,bathtub,0.100896,shower_curtain,0.0918664,tub,0.049176300000000006,not_dog
819711362133872643,2017-01-13 01:03:12+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11.0,10.0,Howie,,14168,3370,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,2.0,acorn_squash,0.8487040000000001,toilet_seat,0.0443484,toy_poodle,0.0220094,not_sure
819588359383371776,2017-01-12 16:54:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,Jazzy,,10095,2122,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,1.0,Cardigan,0.5479350000000001,basenji,0.116442,Shetland_sheepdog,0.101681,dog
819347104292290561,2017-01-12 00:55:47+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,Anna,,7603,1297,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,3.0,Rottweiler,0.909106,black-and-tan_coonhound,0.0441198,Doberman,0.0318349,dog
819238181065359361,2017-01-11 17:42:57+00:00,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",10.0,10.0,None,pupper,2412,436,,,,,,,,,
819227688460238848,2017-01-11 17:01:16+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,Finn,,24300,7217,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,1.0,Border_terrier,0.4824520000000001,German_shepherd,0.181082,Norwegian_elkhound,0.0652566,dog
819006400881917954,2017-01-11 02:21:57+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",14.0,10.0,Sunny,doggo,47592,20433,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,4.0,prison,0.907083,palace,0.0200891,umbrella,0.00784954,not_dog
819004803107983360,2017-01-11 02:15:36+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",14.0,10.0,Bo,doggo,91291,39662,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,1.0,standard_poodle,0.351308,toy_poodle,0.271929,Tibetan_terrier,0.0947592,dog
818627210458333184,2017-01-10 01:15:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,Wafer,,23381,8051,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,1.0,Labrador_retriever,0.384188,beagle,0.255917,grocery_store,0.0797995,not_sure
818614493328580609,2017-01-10 00:24:38+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,Bear,,10377,2782,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,4.0,Chihuahua,0.450722,Border_terrier,0.204177,beagle,0.092774,dog
818536468981415936,2017-01-09 19:14:36+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11.0,10.0,Tom,,11496,2671,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,1.0,swing,0.999403,Welsh_springer_spaniel,6.229489999999999e-05,bow,3.04619e-05,not_sure
818259473185828864,2017-01-09 00:53:55+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,Florence,,11611,2465,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,1.0,miniature_schnauzer,0.367368,toy_poodle,0.112479,standard_schnauzer,0.095434,dog
818145370475810820,2017-01-08 17:20:31+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11.0,10.0,Autumn,,12940,2797,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,1.0,golden_retriever,0.621931,Labrador_retriever,0.364997,redbone,0.00397148,dog
817908911860748288,2017-01-08 01:40:55+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,None,,5107,852,,,,,,,,,
817827839487737858,2017-01-07 20:18:46+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,Buddy,,54568,29344,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,1.0,cocker_spaniel,0.387608,golden_retriever,0.264844,Pekinese,0.122123,dog
817777686764523521,2017-01-07 16:59:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,Dido,"doggo,pupper",11286,2891,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,1.0,curly-coated_retriever,0.733256,flat-coated_retriever,0.214145,Irish_water_spaniel,0.029769,dog
817536400337801217,2017-01-07 01:00:41+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,Eugene,,12431,3279,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,2.0,pug,0.971358,French_bulldog,0.0285185,Boston_bull,8.596979999999999e-05,dog
817423860136083457,2017-01-06 17:33:29+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,Ken,,35965,16113,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,1.0,ice_bear,0.3362,Samoyed,0.201358,Eskimo_dog,0.186789,not_sure
817415592588222464,2017-01-06 17:00:38+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11.0,10.0,Strudel,,5913,1039,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1.0,Doberman,0.806163,black-and-tan_coonhound,0.0973859,miniature_pinscher,0.0859928,dog
817171292965273600,2017-01-06 00:49:53+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,Tebow,,9215,2173,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,1.0,golden_retriever,0.295483,Irish_setter,0.144431,Chesapeake_Bay_retriever,0.07787899999999999,dog
817120970343411712,2017-01-05 21:29:55+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,None,,12855,2826,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,1.0,Saluki,0.568809,Afghan_hound,0.229352,golden_retriever,0.15713,dog
817056546584727552,2017-01-05 17:13:55+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11.0,10.0,Chloe,,9047,1777,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,1.0,kelpie,0.8644149999999999,French_bulldog,0.0974556,German_shepherd,0.00852587,dog
816816676327063552,2017-01-05 01:20:46+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,Timber,,10572,2190,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,1.0,malamute,0.668164,Pembroke,0.105033,Siberian_husky,0.077875,dog
816697700272001025,2017-01-04 17:27:59+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,Binky,,10340,2380,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,1.0,Chihuahua,0.756992,Pomeranian,0.0528495,Maltese_dog,0.047607800000000006,dog
816450570814898180,2017-01-04 01:05:59+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,Moose,,32217,8773,https://pbs.twimg.com/media/C1SddosXUAQcVR1.jpg,1.0,web_site,0.35285700000000003,envelope,0.0601072,nail,0.0312909,not_dog
816336735214911488,2017-01-03 17:33:39+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11.0,10.0,Dudley,,9075,2115,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,1.0,Labrador_retriever,0.91933,kuvasz,0.0494795,golden_retriever,0.0119342,dog
816091915477250048,2017-01-03 01:20:49+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,Comet,,9433,2331,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,3.0,Pomeranian,0.967345,Samoyed,0.00739748,papillon,0.0060165,dog
815990720817401858,2017-01-02 18:38:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11.0,10.0,Jack,,5271,1125,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,1.0,Chihuahua,0.428756,miniature_pinscher,0.103912,Staffordshire_bullterrier,0.0889587,dog
815966073409433600,2017-01-02 17:00:46+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,None,pupper,23645,9164,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1.0,Tibetan_mastiff,0.506312,Tibetan_terrier,0.29569,otterhound,0.0362507,dog
815736392542261248,2017-01-02 01:48:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11.0,10.0,Akumi,,10392,2455,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,3.0,Border_collie,0.5489069999999999,Cardigan,0.17852300000000002,collie,0.146351,dog
815639385530101762,2017-01-01 19:22:38+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,Titan,,8665,1774,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,1.0,German_shepherd,0.8179529999999999,Norwegian_elkhound,0.140007,malinois,0.0248209,dog
815390420867969024,2017-01-01 02:53:20+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,None,,10935,4114,https://pbs.twimg.com/media/C1DZQiTXgAUqgRI.jpg,1.0,restaurant,0.279846,toyshop,0.0914294,paper_towel,0.0461474,not_dog
814986499976527872,2016-12-31 00:08:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11.0,10.0,Cooper,pupper,8074,1386,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,1.0,dalmatian,0.999828,boxer,6.78061e-05,American_Staffordshire_terrier,3.42436e-05,dog
814638523311648768,2016-12-30 01:05:33+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,Olivia,,11893,2929,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,2.0,golden_retriever,0.650814,kuvasz,0.053281,cocker_spaniel,0.035439599999999995,dog
814530161257443328,2016-12-29 17:54:58+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,Alf,,9136,2006,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,1.0,miniature_poodle,0.626913,toy_poodle,0.26558200000000004,soft-coated_wheaten_terrier,0.0416142,dog
814153002265309185,2016-12-28 16:56:16+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,Oshie,,30397,9382,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,1.0,golden_retriever,0.490068,Labrador_retriever,0.291956,chow,0.07247469999999999,dog
813910438903693312,2016-12-28 00:52:25+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11.0,10.0,Chubbs,doggo,9821,2027,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,1.0,Siberian_husky,0.6993550000000001,Eskimo_dog,0.256433,Norwegian_elkhound,0.0131888,dog
813812741911748608,2016-12-27 18:24:12+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",14.0,10.0,Gary,,38446,15143,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,1.0,French_bulldog,0.709146,Boston_bull,0.247621,boxer,0.0188551,dog
813800681631023104,2016-12-27 17:36:16+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,Sky,,8820,1897,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,1.0,malamute,0.501159,Siberian_husky,0.228792,Eskimo_dog,0.200388,dog
813217897535406080,2016-12-26 03:00:30+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,Atlas,,19729,7907,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,1.0,Samoyed,0.905972,Pomeranian,0.048038300000000006,West_Highland_white_terrier,0.0356671,dog
813202720496779264,2016-12-26 02:00:11+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11.0,10.0,None,doggo,9716,1951,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,1.0,cocker_spaniel,0.701852,golden_retriever,0.120345,Labrador_retriever,0.0363202,dog
813187593374461952,2016-12-26 01:00:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,None,,20976,4719,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,1.0,golden_retriever,0.888181,Labrador_retriever,0.0423119,Saluki,0.00970173,dog
813172488309972993,2016-12-26 00:00:03+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,Eleanor,,9854,2071,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,1.0,doormat,0.954844,golden_retriever,0.0261931,cocker_spaniel,0.00438598,not_sure
813157409116065792,2016-12-25 23:00:08+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,Layla,,8203,2402,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,2.0,Siamese_cat,0.8439110000000001,Pembroke,0.07056710000000001,Cardigan,0.041916,not_sure
813142292504645637,2016-12-25 22:00:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,None,,8922,2553,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,3.0,beagle,0.848735,Ibizan_hound,0.0446025,Italian_greyhound,0.0186108,dog
813130366689148928,2016-12-25 21:12:41+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,None,,4723,481,,,,,,,,,
813127251579564032,2016-12-25 21:00:18+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11.0,10.0,None,doggo,12534,3385,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,1.0,Norwegian_elkhound,0.432416,whippet,0.374223,Siberian_husky,0.032462599999999994,dog
813112105746448384,2016-12-25 20:00:07+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,Toby,,10923,2978,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,1.0,dingo,0.287369,Pembroke,0.140682,basenji,0.0908189,not_sure
813096984823349248,2016-12-25 19:00:02+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11.0,10.0,Rocky,doggo,11145,3889,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,1.0,Great_Dane,0.128056,Boston_bull,0.117003,kelpie,0.08696430000000001,dog
813081950185472002,2016-12-25 18:00:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11.0,10.0,Baron,,10445,2996,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,2.0,Doberman,0.909951,kelpie,0.0426494,miniature_pinscher,0.0230041,dog
813066809284972545,2016-12-25 17:00:08+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,Tyr,,8420,2101,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,1.0,toy_terrier,0.7764,Pembroke,0.115034,basenji,0.048873,dog
813051746834595840,2016-12-25 16:00:16+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,Bauer,,22163,7939,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,1.0,golden_retriever,0.914804,Labrador_retriever,0.08355,kuvasz,0.000453224,dog
812781120811126785,2016-12-24 22:04:54+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10.0,10.0,Swagger,,8028,2072,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,1.0,bull_mastiff,0.989316,boxer,0.00704296,French_bulldog,0.00173961,dog
812709060537683968,2016-12-24 17:18:34+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,Brandi,,7003,1543,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,1.0,Irish_setter,0.326873,golden_retriever,0.18261,Leonberg,0.156912,dog
812503143955202048,2016-12-24 03:40:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,None,,6418,1323,https://pbs.twimg.com/media/C0aXTLqXEAADxBi.jpg,2.0,loupe,0.546856,web_site,0.345298,bubble,0.0105279,not_dog
812466873996607488,2016-12-24 01:16:12+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,Mary,,8446,2092,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,1.0,bath_towel,0.0998035,pillow,0.0923181,Great_Dane,0.0782055,not_sure
812372279581671427,2016-12-23 19:00:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,Moe,,14474,3974,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,2.0,golden_retriever,0.7848729999999999,cocker_spaniel,0.08778810000000001,Labrador_retriever,0.0832747,dog
811985624773361665,2016-12-22 17:23:53+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11.0,10.0,Ted,,7679,1522,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,1.0,Staffordshire_bullterrier,0.6105729999999999,French_bulldog,0.159935,doormat,0.0586721,not_sure
811744202451197953,2016-12-22 01:24:33+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,Halo,,7983,1733,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,1.0,Pekinese,0.386082,Labrador_retriever,0.202862,golden_retriever,0.170487,dog
811647686436880384,2016-12-21 19:01:02+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11.0,10.0,None,,5913,804,,,,,,,,,
811627233043480576,2016-12-21 17:39:46+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10.0,10.0,Augie,,13522,3375,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,1.0,beagle,0.39628,Pembroke,0.049561900000000006,wire-haired_fox_terrier,0.046349199999999986,dog
811386762094317568,2016-12-21 01:44:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11.0,10.0,Craig,pupper,22119,6911,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,1.0,Pembroke,0.804177,Cardigan,0.18989,beagle,0.00196475,dog
810896069567610880,2016-12-19 17:14:23+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11.0,10.0,Hunter,,9581,1934,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,1.0,flat-coated_retriever,0.8208040000000001,Labrador_retriever,0.08231820000000001,curly-coated_retriever,0.0674605,dog
810657578271330305,2016-12-19 01:26:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11.0,10.0,Pavlov,,11613,2867,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,1.0,malamute,0.753521,Siberian_husky,0.166151,Eskimo_dog,0.0698108,dog
810284430598270976,2016-12-18 00:43:57+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,Phil,,37441,12342,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,1.0,malamute,0.620768,Eskimo_dog,0.158395,Tibetan_mastiff,0.028961700000000007,dog
810254108431155201,2016-12-17 22:43:27+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,Gus,,15542,3626,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,1.0,Staffordshire_bullterrier,0.292556,American_Staffordshire_terrier,0.261233,Border_terrier,0.0623754,dog
809920764300447744,2016-12-17 00:38:52+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10.0,10.0,None,,16390,4233,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,1.0,Norwich_terrier,0.397163,toy_poodle,0.27454,miniature_poodle,0.134667,dog
809448704142938112,2016-12-15 17:23:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,None,,7340,1586,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,1.0,Greater_Swiss_Mountain_dog,0.375415,Cardigan,0.13431700000000002,English_springer,0.0736971,dog
809220051211603969,2016-12-15 02:14:29+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,Kyro,,21105,6083,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,1.0,Pomeranian,0.8195110000000001,Samoyed,0.141241,Pembroke,0.013455200000000002,dog
809084759137812480,2016-12-14 17:16:53+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11.0,10.0,Wallace,,14012,3807,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,1.0,vizsla,0.911412,bloodhound,0.017133900000000004,Labrador_retriever,0.011761,dog
808838249661788160,2016-12-14 00:57:20+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13.0,10.0,Ito,,10708,3296,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,1.0,Rottweiler,0.36953,miniature_pinscher,0.194867,kelpie,0.160104,dog
808733504066486276,2016-12-13 18:01:07+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,None,pupper,8377,2350,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,1.0,seat_belt,0.779137,toy_poodle,0.0369271,golden_retriever,0.016972499999999998,not_sure
808501579447930884,2016-12-13 02:39:32+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,Koda,,11940,2809,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,2.0,Airedale,0.4542390000000001,cocker_spaniel,0.219323,Irish_terrier,0.093193,dog
808344865868283904,2016-12-12 16:16:49+00:00,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>",11.0,10.0,Seamus,,45000,22511,,,,,,,,,
808106460588765185,2016-12-12 00:29:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,None,"doggo,pupper",9271,2382,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,1.0,golden_retriever,0.426183,Labrador_retriever,0.257447,Great_Pyrenees,0.12648199999999998,dog
808001312164028416,2016-12-11 17:31:39+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12.0,10.0,Cooper,,13315,3841,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,1.0,Labrador_retriever,0.730959,Staffordshire_bullterrier,0.130726,American_Staffordshire_terrier,0.028852600000000006,dog
